"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"amyrin","Prunellae Spica","夏枯草","Xiakucao","MOL000361","TCMol28285","Amyrin","17.6019182649","426.800","0.7633","73145","JFSHUTJDVKUMTJ-QHPUVITPSA-N","beta-amyrin;beta-Amyrin;Beta-Amyrin","beta-amyrin","CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C",9.2,NA,NA,NA,"C08616",NA,NA,"C30H50O"," Amyrin","CACNG3;CACNG2;CYP27B1;CLEC4E;CACNG5;CACNG4;CACNA2D3;CACNG8;CACNG7;CACNG6;RORA;RXRA;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3;ALOX15B;Akr1b1;ALOX5;PTPN1"
"angelicin","Radix Bupleuri","柴胡","Chaihu","MOL003590","TCMol03697","angelicin","19.6001773","186.170","0.098628","10658","XDROKJSWHURZGO-UHFFFAOYSA-N","2H-furo[2,3-h]chromen-2-one;angelicin;Angelicin;Angelicin (Isopsoralen);Isopsoralen","Angecin","C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3",2,"Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","C09060","C09060","HMDB0033930",NA,"angelicin","ESR1;CYP1A1;ache;1a;NFKB1;Maoa;MAOA;MAOB;BACE1"
"angelicin","Radix Bupleuri","柴胡","Chaihu","MOL003590","TCMol03697","angelicin","19.6001773","186.170","0.098628","10658","XDROKJSWHURZGO-UHFFFAOYSA-N","2H-furo[2,3-h]chromen-2-one;angelicin;Angelicin;Angelicin (Isopsoralen);Isopsoralen","Angecin","C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3",2,"Phenylpropanoids and polyketides","Coumarins and derivatives","Furanocoumarins","C09060","C09060","HMDB0033930",NA,"Angelicin","ESR1;CYP1A1;ache;1a;NFKB1;Maoa;MAOA;MAOB;BACE1"
"angroside c","Figwort Root","玄参","Xuanshen","MOL007655","TCMol29418","angroside C","6.47637518403","784.840","0.38119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ann","Angelicae Sinensis Radix","当归","Danggui","MOL005125","TCMol06090","ANN","29.6852014168","152.160","0.031857","7478","ZEYHEAKUIGZSGI-UHFFFAOYSA-N","4-methoxybenzoic acid;4-Methoxybenzoic acid;ANN;p-Anisic acid","p-Anisic acid","COC1=CC=C(C=C1)C(=O)O",2,NA,NA,NA,"C02519",NA,NA,"C8H8O3","ANN","TLR6;SLCO1B1;SLCO2B1;PISD;GOT1;GOT2;SLCO1B3;JUN;PPARA;CISD1;PTGS1;PTGS2;RARA;RARB;RARG;RXRA;RXRB;RXRG;SLC6A4;THRB;TLR1;TLR2;TLR4;SLC22A8;PPO2;MAL12"
"apiopaeonoside","Cortex Moutan","牡丹皮","Mudanpi","MOL007364","TCMol19382","apiopaeonoside","16.7332384565","460.480","0.63538","127509","IRLNKOAURQPXIQ-UHFFFAOYSA-N","Apiopaeonoside","Apiopaeonoside","CC(=O)C1=C(C=C(C=C1)OC)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O",-2.4,NA,NA,NA,NA,NA,NA,NA,"Apiopaeonoside",NA
"apocynin","Radix Bupleuri","柴胡","Chaihu","MOL002786","TCMol03674","Apocynin","31.7117347352","166.190","0.038981","2214","DFYRUELUNQRZTB-UHFFFAOYSA-N","1-(4-hydroxy-3-methoxyphenyl)ethan-1-one;4-Hydroxy-3-methoxyacetophenone;Acetovanillone;Apocynin","Apocynin","CC(=O)C1=CC(=C(C=C1)O)OC",0.5,NA,NA,NA,"C11380",NA,NA,NA,"apocynin","MAPK3;NCF1;AKT1;NOX1;CYBA;GCLC;PCK2;CYBB;MUC5AC;MAPK1;NOX4;DECR1;CHRM1;CHRM2;CHRM3;CHRM4;CHRNA7;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;CHRFAM7A"
"apocynin","Radix Bupleuri","柴胡","Chaihu","MOL002786","TCMol03674","Apocynin","31.7117347352","166.190","0.038981","2214","DFYRUELUNQRZTB-UHFFFAOYSA-N","1-(4-hydroxy-3-methoxyphenyl)ethan-1-one;4-Hydroxy-3-methoxyacetophenone;Acetovanillone;Apocynin","Apocynin","CC(=O)C1=CC(=C(C=C1)O)OC",0.5,NA,NA,NA,"C11380",NA,NA,NA,"Apocynin","MAPK3;NCF1;AKT1;NOX1;CYBA;GCLC;PCK2;CYBB;MUC5AC;MAPK1;NOX4;DECR1;CHRM1;CHRM2;CHRM3;CHRM4;CHRNA7;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;CHRFAM7A"
"apocynin","Cortex Moutan","牡丹皮","Mudanpi","MOL002786","TCMol19368","Apocynin","31.7117347352","166.190","0.038981","2214","DFYRUELUNQRZTB-UHFFFAOYSA-N","1-(4-hydroxy-3-methoxyphenyl)ethan-1-one;4-Hydroxy-3-methoxyacetophenone;Acetovanillone;Apocynin","Apocynin","CC(=O)C1=CC(=C(C=C1)O)OC",0.5,NA,NA,NA,"C11380",NA,NA,NA,"apocynin","MAPK3;NCF1;AKT1;NOX1;CYBA;GCLC;PCK2;CYBB;MUC5AC;MAPK1;NOX4;DECR1;CHRM1;CHRM2;CHRM3;CHRM4;CHRNA7;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;CHRFAM7A"
"apocynin","Cortex Moutan","牡丹皮","Mudanpi","MOL002786","TCMol19368","Apocynin","31.7117347352","166.190","0.038981","2214","DFYRUELUNQRZTB-UHFFFAOYSA-N","1-(4-hydroxy-3-methoxyphenyl)ethan-1-one;4-Hydroxy-3-methoxyacetophenone;Acetovanillone;Apocynin","Apocynin","CC(=O)C1=CC(=C(C=C1)O)OC",0.5,NA,NA,NA,"C11380",NA,NA,NA,"Apocynin","MAPK3;NCF1;AKT1;NOX1;CYBA;GCLC;PCK2;CYBB;MUC5AC;MAPK1;NOX4;DECR1;CHRM1;CHRM2;CHRM3;CHRM4;CHRNA7;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;CHRFAM7A"
"ara-furan-a","Radix Bupleuri","柴胡","Chaihu","MOL004620","TCMol03749","Ara-Furan-A","20.3868440135","267.280","0.1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arabinose,d","Radix Bupleuri","柴胡","Chaihu","MOL000382","TCMol03701","Arabinose,d","1.87147918","150.150","0.022118","66308","PYMYPHUHKUWMLA-WDCZJNDASA-N","(2S,3R,4R)-2,3,4,5-tetrahydroxypentanal;D-(-)-Arabinose;D-Arabinose;DL-Arabinose","D-rabinose","C(C(C(C(C=O)O)O)O)O",-2.3,NA,NA,NA,NA,NA,NA,NA,"Arabinose,d","PDCD6;CIB2;CIB1;LSM6;CHP1;CALR3;CPB1;S100A16;CS;FBN2;AKR1B1;NCS1;GCA;IL4I1;GRIA3;GSK3B;APRT;IMPA1;IMPA2;ITPA;MDH2;NUCB1;NUCB2;PEF1;CTDSP1;PLEKHA1;RNASE1;RNASE3;S100A6;S100A13;S100B;SPARC;SRC;SRI;TFRC;TPT1;C8G;CALB2;CALM1;CALM2;CALM3;CALR;CANX;CAPS;CASQ1;FBN3;CASQ2;CASR;CADPS;RGN;HGS;CADPS2;NRXN1"
"areapillin","Radix Bupleuri","柴胡","Chaihu","MOL004609","TCMol03738","Areapillin","48.9643507174","360.340","0.41394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arjunglucoside i","Prunellae Spica","夏枯草","Xiakucao","MOL006768","TCMol28311","arjunglucoside I","8.10856495412","666.940","0.34809","14658050","CMZFNIMQBCBHEX-APNSOIJXSA-N","Arjunglucoside I","Arjunglucoside I","CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C",2.7,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,NA,"C36H58O11","arjunglucoside I",NA
"arjunglucoside i","Prunellae Spica","夏枯草","Xiakucao","MOL006768","TCMol28311","arjunglucoside I","8.10856495412","666.940","0.34809","14658050","CMZFNIMQBCBHEX-APNSOIJXSA-N","Arjunglucoside I","Arjunglucoside I","CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C",2.7,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,NA,"C36H58O11","Arjunglucoside I",NA
"aromadendrene","Angelicae Sinensis Radix","当归","Danggui","MOL008283","TCMol06141","aromadendrene","18.2125182514","204.390","0.10418","11095734","ITYNGVSTWVVPIC-XVIXHAIJSA-N","(+)-Aromadendrene;(+)-AROMADENDRENE;(1aS,1bR,2R,4aR,7aR)-1,1,2-trimethyl-5-methylidene-decahydro-1H-cyclopropa[e]azulene;alpha-Aromadendrene","(+)-Aromadendrene","CC1CCC2C1C3C(C3(C)C)CCC2=C",4.7,"Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids",NA,NA,NA,NA,"Aromadendrene","ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"asi","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000065","TCMol01263","ASI","79.7370198521","133.120","0.017132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"astragalin","Prunellae Spica","夏枯草","Xiakucao","MOL000561","TCMol28301","Astragalin","14.02684507","448.410","0.73616","5282102","JPUKWEQWGBDDQB-QSOFNFLRSA-N","5,7-dihydroxy-2-(4-hydroxyphenyl)-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one;Astragalin;Kaempferol 3-O-.beta.-D-glucopyranoside;Kaempferol-3-glucoside;Kaempferol-3-Glucoside;Kaempferol-3-O-glucoside","Astragalin","C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O",0.7,"Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","C12249",NA,NA,NA,"Astragalin","MAPK1;ZEB1;AKT1;VEGFA;MMP9;AR;AKR1C3;CBR1;BCL2L11;CA12;PNLIP;CA1;CA2;Akr1b1;nanH;AKR1B1;PTPN1;ACHE;CA4;EPHX2;CA7;Ace"
"astragalin","Paeoniae Radix Alba","白芍","Baishao","MOL000561","TCMol01167","Astragalin","14.02684507","448.410","0.73616","5282102","JPUKWEQWGBDDQB-QSOFNFLRSA-N","5,7-dihydroxy-2-(4-hydroxyphenyl)-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one;Astragalin;Kaempferol 3-O-.beta.-D-glucopyranoside;Kaempferol-3-glucoside;Kaempferol-3-Glucoside;Kaempferol-3-O-glucoside","Astragalin","C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O",0.7,"Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","C12249",NA,NA,NA,"Astragalin","MAPK1;ZEB1;AKT1;VEGFA;MMP9;AR;AKR1C3;CBR1;BCL2L11;CA12;PNLIP;CA1;CA2;Akr1b1;nanH;AKR1B1;PTPN1;ACHE;CA4;EPHX2;CA7;Ace"
"atractylenolide i","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000043","TCMol01241","atractylenolide i","37.3654313365","230.330","0.1488","5321018","ZTVSGQPHMUYCRS-SWLSCSKDSA-N","atractylenolide i;Atractylenolide I","Atractylenolide I","CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C",3,NA,NA,NA,"C17885",NA,NA,NA,"atractylenolide i","TLR4;IL6;NOS2;PGF;IL1B;TNF;VEGFA;ALOX5;PTGS1"
"atractylenolide i","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000043","TCMol01241","atractylenolide i","37.3654313365","230.330","0.1488","5321018","ZTVSGQPHMUYCRS-SWLSCSKDSA-N","atractylenolide i;Atractylenolide I","Atractylenolide I","CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C",3,NA,NA,NA,"C17885",NA,NA,NA,"Atractylenolide I","TLR4;IL6;NOS2;PGF;IL1B;TNF;VEGFA;ALOX5;PTGS1"
"atractylenolide iii","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000045","TCMol01243","atractylenolide iii","68.1129985935","248.350","0.17145","155948","FBMORZZOJSDNRQ-GLQYFDAESA-N","atractylenolide iii;Atractylenolide III","Atractylenolide III","CC1=C2CC3C(=C)CCCC3(CC2(OC1=O)O)C",2.1,"Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","C17887",NA,NA,NA,"Atractylenolide III","BAX;CASP3;CASP9;BCL2;CHRM1;CHRM2;CHRM3;CHRM4;SOAT2;ALOX5;PTGS1;SOAT1"
"atractylenolide iii","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000045","TCMol01243","atractylenolide iii","68.1129985935","248.350","0.17145","155948","FBMORZZOJSDNRQ-GLQYFDAESA-N","atractylenolide iii;Atractylenolide III","Atractylenolide III","CC1=C2CC3C(=C)CCCC3(CC2(OC1=O)O)C",2.1,"Lipids and lipid-like molecules","Prenol lipids","Terpene lactones","C17887",NA,NA,NA,"atractylenolide iii","BAX;CASP3;CASP9;BCL2;CHRM1;CHRM2;CHRM3;CHRM4;SOAT2;ALOX5;PTGS1;SOAT1"
"atractylenolideii","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000044","TCMol01242","atractylenolideII","47.5039802837","232.350","0.14799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atractylodes macrocephala","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000063","TCMol01261","ATRACTYLODES MACROCEPHALA","14.5978870833","462.680","0.81472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"atractylone","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000046","TCMol01244","atractylone","41.1007739542","216.350","0.12713","3080635","TYPSVDGIQAOBAD-DZGCQCFKSA-N","Atractylon;atractylone;Atractylone","Atractylon","CC1=COC2=C1CC3C(=C)CCCC3(C2)C",4,NA,NA,NA,"C16919",NA,NA,"C15H20O","Atractylone","CHRM1;GPR35;ALOX5;PTGS1"
"atractylone","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000046","TCMol01244","atractylone","41.1007739542","216.350","0.12713","3080635","TYPSVDGIQAOBAD-DZGCQCFKSA-N","Atractylon;atractylone;Atractylone","Atractylon","CC1=COC2=C1CC3C(=C)CCCC3(C2)C",4,NA,NA,NA,"C16919",NA,NA,"C15H20O","atractylone","CHRM1;GPR35;ALOX5;PTGS1"
"aucubigenin","Figwort Root","玄参","Xuanshen","MOL006670","TCMol29413","aucubigenin","101.770052838","184.210","0.06209","163040","BACWCXKATFIVFS-JQCXWYLXSA-N","aucubigenin;Aucubigenin","aucubigenin","C1=COC(C2C1C(C=C2CO)O)O",-1.4,NA,NA,NA,"C22672",NA,NA,"C9H12O4","Aucubigenin",NA
"aucubigenin","Figwort Root","玄参","Xuanshen","MOL006670","TCMol29413","aucubigenin","101.770052838","184.210","0.06209","163040","BACWCXKATFIVFS-JQCXWYLXSA-N","aucubigenin;Aucubigenin","aucubigenin","C1=COC(C2C1C(C=C2CO)O)O",-1.4,NA,NA,NA,"C22672",NA,NA,"C9H12O4","aucubigenin",NA
"aucubin","Figwort Root","玄参","Xuanshen","MOL003735","TCMol29409","aucubin","4.16716790926","346.370","0.33311","91458","RJWJHRPNHPHBRN-FKVJWERZSA-N","aucubin;Aucubin","Aucubin","C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O",-3,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","C09771",NA,NA,NA,"Aucubin","NFKBIA;IL6;MPO;BAX;TNF;RELA;BCL2;MTOR"
"aucubin","Figwort Root","玄参","Xuanshen","MOL003735","TCMol29409","aucubin","4.16716790926","346.370","0.33311","91458","RJWJHRPNHPHBRN-FKVJWERZSA-N","aucubin;Aucubin","Aucubin","C1=COC(C2C1C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O",-3,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","C09771",NA,NA,NA,"aucubin","NFKBIA;IL6;MPO;BAX;TNF;RELA;BCL2;MTOR"
"ayapanin","Radix Bupleuri","柴胡","Chaihu","MOL004617","TCMol03746","Ayapanin","41.5499016374","176.180","0.062144","10748","LIIALPBMIOVAHH-UHFFFAOYSA-N","7-methoxy-2H-chromen-2-one;7-methoxychromen-2-one;7-Methoxycoumarin;Ayapanin;Herniarin","7-Methoxycoumarin","COC1=CC2=C(C=C1)C=CC(=O)O2",1.9,NA,NA,NA,"C09268","C09268","HMDB0029758","C10H8O3","Ayapanin","XPO1;CA12;CA1;CA2;CA3;CYP19A1;AKR1B1;CA4;CA6;CA5A;CA7;BACE1;SORD;CA9;Ca15;Ca13;CA14;CA5B"
"azelex","Angelicae Sinensis Radix","当归","Danggui","MOL001314","TCMol06038","Azelex","16.9001282361","188.250","0.041301","2266","BDJRBEYXGGNYIS-UHFFFAOYSA-N","Azelaic acid;Azelaic Acid;AZELATE;nonanedioic acid;Nonanedioic acid","Azelaic acid","C(CCCC(=O)O)CCCC(=O)O",1.6,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C08261;D03034",NA,NA,NA,"Azelex","SRD5A2;AKR1D1;TYR;SRD5A1;SRD5A3;BAX;A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;AKR1A1;SIVA1;CES1;AKR1C4;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;AKR1C1;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP6;FECH;FEN1;FGA;ALDOA;SIRT2;AKR1B1;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;HPGDS;GLRA1;GLUD1;GLUD2;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;AR;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDM2;MGMT;MMP9;MPG;AKR1B15;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;AKR1B10;LYRM4;PSPH;SLC12A5;PTX3;RAC1;RHO;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;GSTT2B;SOD1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;TPO;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;AKR1E2;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;NFS1;CER1;SLIT2;COX5A;OPN4;HDAC9;HDAC4;NR1H4;CCS"
"azole","Radix Bupleuri","柴胡","Chaihu","MOL007587","TCMol03942","Azole","27.75172607","67.100","0.0038124","8027","KAESVJOAVNADME-UHFFFAOYSA-N","1H-pyrrole;Pyrrol;Pyrrole","1H-pyrrole","C1=CNC=C1",0.7,NA,NA,NA,"C19907",NA,NA,NA," Azole","ADH1A;ADH1B;ADH1C;DLG4;ALAD;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"baicalin","Radix Bupleuri","柴胡","Chaihu","MOL002776","TCMol03673","Baicalin","40.1236099599","446.390","0.75264","64982","IKIIZLYTISPENI-ZFORQUDYSA-N","5,6-dihydroxy-4-oxo-2-phenyl-4H-chromen-7-yl beta-D-glucopyranosiduronic acid;Baicalin","baicalin","C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O",1.1,"Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","C10025",NA,NA,NA,"Baicalin","ADORA2A;PPARG;SCNN1A;SMAD2;CYP1A2;CYP3A;IL1B;TNF;SMAD3;JAK2;IL6;CAMK2G;IL17A;TLR2;BAX;DKK1;SOD1;NR3C1;BCL2;MMP9;GSK3B;SOST;TLR4;KDM1A;STAT3;MEG3;FOXP3;FN1;GUSB;TNFRSF11B;NOD2;NR1H3;TYR;FABP1;ALOX5;NEU1;CDKN2A;C10orf10;ZHX2;MAPK1;MAP2K7;CASP3;CASP9;AKT1;EIF2AK2;CS;UGT1A1;NFKB1;METTL3;CYP1A1;TGFB1;PTGS2;FGF2;PIK3CA;EGFR;IL2;MAPK14;HKDC1;AHR;CDK1;PRSS1;rep;DPP4;HTR7;PREP;PLK1;Abcc2;AURKB"
"bb_nc-0668","Radix Bupleuri","柴胡","Chaihu","MOL001606","TCMol03920","BB_NC-0668","35.5721405828","204.390","0.082297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bdph","Angelicae Sinensis Radix","当归","Danggui","MOL002111","TCMol06054","BdPh","42.4414291817","188.240","0.067395","642376","WMBOCUXXNSOQHM-FLIBITNWSA-N","(Z)-Butylidenephthalide;3-Butylidenephthalide;BdPh;Butylidenephthalide;n-Butylidenephthalide","(Z)-Butylidenephthalide","CCCC=C1C2=CC=CC=C2C(=O)O1",3.2,NA,NA,NA,"C16924",NA,NA,"C12H12O2","BdPh","GAA;TRPA1;HTR7;Trpa1;Trpm8"
"bdph","Radix Bupleuri","柴胡","Chaihu","MOL002111","TCMol03650","BdPh","42.4414291817","188.240","0.067395","642376","WMBOCUXXNSOQHM-FLIBITNWSA-N","(Z)-Butylidenephthalide;3-Butylidenephthalide;BdPh;Butylidenephthalide;n-Butylidenephthalide","(Z)-Butylidenephthalide","CCCC=C1C2=CC=CC=C2C(=O)O1",3.2,NA,NA,NA,"C16924",NA,NA,"C12H12O2","BdPh","GAA;TRPA1;HTR7;Trpa1;Trpm8"
"benzoyl paeoniflorin","Paeoniae Radix Alba","白芍","Baishao","MOL001930","TCMol01181","benzoyl paeoniflorin","31.2744729844","584.620","0.74612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"benzoyl paeoniflorin","Cortex Moutan","牡丹皮","Mudanpi","MOL007003","TCMol19378","benzoyl paeoniflorin","31.1386657718","584.620","0.54227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"benzyl glucopyranoside","Dioscoreaebulbiferae","黄药子","Huangyaozi","MOL001337","TCMol12274","Benzyl glucopyranoside","12.3948136002","270.310","0.1428","11076492","GKHCBYYBLTXYEV-HENWMNBSSA-N","Benzyl glucopyranoside","Benzyl glucopyranoside","C1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)O",-0.7,NA,NA,NA,NA,NA,NA,"C13H18O6","Benzyl glucopyranoside",NA
"bergamotene","Angelicae Sinensis Radix","当归","Danggui","MOL000967","TCMol06152","bergamotene","28.5114956477","204.390","0.090026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beta-caryophyllene","Radix Bupleuri","柴胡","Chaihu","MOL000036","TCMol03698","beta-caryophyllene","29.7022945117","204.390","0.089893","5281515","NPNUFJAVOOONJE-GFUGXAQUSA-N","(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene;beta-caryophyllene;beta-Caryophyllene;Caryophyllene","Caryophyllene","CC1=CCCC(=C)C2CC(C2CC1)(C)C",4.4,"Lipids and lipid-like molecules","Prenol lipids","Sesquiterpenoids","C09629",NA,NA,"C15H24"," beta-Caryophyllene","CNR2;IL6;ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2;PPARA"
