"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043270","positive regulation of monoatomic ion transport","7/74","211/18888",0.033175355450237,8.46778532086589,6.84126278985983,1.87617344067484e-05,0.00039507291549948,0.000232133970140442,"581/1906/2147/2902/776/783/784",7
"BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/74","84/18888",0.0595238095238095,15.1930501930502,8.17611592708635,1.9527822707673e-05,0.000404572391419451,0.000237715600702912,"596/841/581/5054/1612",5
"BP","GO:0046209","nitric oxide metabolic process","5/74","84/18888",0.0595238095238095,15.1930501930502,8.17611592708635,1.9527822707673e-05,0.000404572391419451,0.000237715600702912,"1906/1728/5465/1543/6095",5
"BP","GO:0008544","epidermis development","9/74","387/18888",0.0232558139534884,5.93588937774984,6.1529031472992,1.9790621948709e-05,0.000406736862289868,0.000238987384205884,"596/836/7421/3065/5465/3066/8841/1594/6820",9
"BP","GO:2001057","reactive nitrogen species metabolic process","5/74","85/18888",0.0588235294117647,15.0143084260731,8.12127732862402,2.06853546411046e-05,0.000421751397404744,0.000247809511740552,"1906/1728/5465/1543/6095",5
"BP","GO:0016049","cell growth","10/74","496/18888",0.0201612903225806,5.1460331299041,5.8683486390181,2.26970270235701e-05,0.000459123326169697,0.000269768228361371,"596/7040/2100/1906/2147/5465/10013/1594/952/4133",10
"BP","GO:0098656","monoatomic anion transmembrane transport","6/74","146/18888",0.0410958904109589,10.4894483524621,7.21881991433553,2.31318373927336e-05,0.000464263205171348,0.00027278827977944,"2561/2563/2556/2558/55879/2560",6
"BP","GO:0006979","response to oxidative stress","9/74","398/18888",0.0226130653266332,5.77183213364118,6.03413494079459,2.46741457901787e-05,0.000491378918875729,0.000288720726749215,"596/836/1906/1612/1728/3066/10013/952/5563",9
"BP","GO:0001508","action potential","6/74","149/18888",0.0402684563758389,10.2782514057682,7.13087534952586,2.59487414355957e-05,0.000508872646931644,0.000298999559812328,"776/775/783/785/784/8911",6
"BP","GO:2000377","regulation of reactive oxygen species metabolic process","6/74","149/18888",0.0402684563758389,10.2782514057682,7.13087534952586,2.59487414355957e-05,0.000508872646931644,0.000298999559812328,"596/7040/2147/5465/10013/2902",6
"BP","GO:0060443","mammary gland morphogenesis","4/74","44/18888",0.0909090909090909,23.2039312039312,9.24754479470362,2.61681007940155e-05,0.000509286749544135,0.000299242875108599,"2099/367/581/7421",4
"BP","GO:0034349","glial cell apoptotic process","3/74","16/18888",0.1875,47.8581081081081,11.759600217064,3.11643592932121e-05,0.000590695362491938,0.000347076335175858,"836/5578/842",3
"BP","GO:0045651","positive regulation of macrophage differentiation","3/74","16/18888",0.1875,47.8581081081081,11.759600217064,3.11643592932121e-05,0.000590695362491938,0.000347076335175858,"7040/841/5578",3
"BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport","6/74","154/18888",0.038961038961039,9.94454194454194,6.98972336169575,3.1252572456846e-05,0.000590695362491938,0.000347076335175858,"581/1906/2147/2902/783/784",6
"BP","GO:0043029","T cell homeostasis","4/74","46/18888",0.0869565217391304,22.1950646298472,9.02624134326961,3.12707548847425e-05,0.000590695362491938,0.000347076335175858,"596/581/836/3575",4
"BP","GO:0042475","odontogenesis of dentin-containing tooth","5/74","93/18888",0.0537634408602151,13.7227550130776,7.71362024537795,3.19872151756331e-05,0.000595472143378271,0.000349883040136215,"581/5054/3065/5465/3066",5
"BP","GO:0051899","membrane depolarization","5/74","93/18888",0.0537634408602151,13.7227550130776,7.71362024537795,3.19872151756331e-05,0.000595472143378271,0.000349883040136215,"596/1906/776/775/783",5
"BP","GO:0097191","extrinsic apoptotic signaling pathway","7/74","230/18888",0.0304347826086957,7.76827262044653,6.47688218428567,3.26141938604928e-05,0.000602776000198604,0.000354174585353628,"596/7040/367/841/581/5054/1612",7
"BP","GO:1900182","positive regulation of protein localization to nucleus","5/74","94/18888",0.0531914893617021,13.5767682576193,7.66620016108703,3.36817819002131e-05,0.000618060697868911,0.000363155452969215,"7040/1906/2147/8841/785",5
"BP","GO:0045933","positive regulation of muscle contraction","4/74","47/18888",0.0851063829787234,21.7228292121909,8.92077903427882,3.40786523520628e-05,0.000620908212003187,0.000364828573892184,"1906/779/1131/782",4
"BP","GO:0019722","calcium-mediated signaling","7/74","232/18888",0.0301724137931034,7.70130475302889,6.44096404368862,3.44650447498918e-05,0.000623526056073747,0.000366366747007745,"1906/2903/2904/2902/775/1131/2906",7
"BP","GO:0009416","response to light stimulus","8/74","321/18888",0.0249221183800623,6.36120232381915,6.0757602025427,3.62850276738576e-05,0.000651861790868114,0.000383016044786985,"596/581/836/842/2903/2902/785/93589",8
"BP","GO:0098815","modulation of excitatory postsynaptic potential","4/74","49/18888",0.0816326530612245,20.8361831218974,8.71934789583284,4.02424260520289e-05,0.000717936059219877,0.000421839466071706,"2903/2904/2902/2906",4
"BP","GO:0048534","hematopoietic or lymphoid organ development","5/74","98/18888",0.0510204081632653,13.0226144511859,7.48351008179436,4.11677179481348e-05,0.000729378395922471,0.00042856266814973,"596/7040/3575/5423/785",5
"BP","GO:0120254","olefinic compound metabolic process","6/74","162/18888",0.037037037037037,9.45345345345345,6.77681989338644,4.1522623145954e-05,0.000730627526451752,0.000429296622864441,"1576/1565/1543/1571/8912/2902",6
"BP","GO:0048638","regulation of developmental growth","8/74","330/18888",0.0242424242424242,6.18771498771499,5.96244344808013,4.41231690532598e-05,0.000768245017845135,0.000451399625326227,"596/367/1906/5465/8841/10013/4133/9254",8
"BP","GO:0007584","response to nutrient","6/74","164/18888",0.0365853658536585,9.33816743572841,6.72589370896805,4.4471673034869e-05,0.000768245017845135,0.000451399625326227,"7421/6256/1728/5465/1543/1594",6
"BP","GO:0042060","wound healing","9/74","430/18888",0.0209302325581395,5.34230043997486,5.71239928020814,4.5094525905245e-05,0.000768245017845135,0.000451399625326227,"7040/5747/5054/1906/5578/2152/2147/5465/79001",9
"BP","GO:0010522","regulation of calcium ion transport into cytosol","3/74","18/18888",0.166666666666667,42.5405405405405,11.0580672320645,4.51557017106327e-05,0.000768245017845135,0.000451399625326227,"596/581/2902",3
"BP","GO:0048535","lymph node development","3/74","18/18888",0.166666666666667,42.5405405405405,11.0580672320645,4.51557017106327e-05,0.000768245017845135,0.000451399625326227,"7040/3575/5423",3
"BP","GO:0009314","response to radiation","9/74","431/18888",0.0208816705336427,5.32990531134383,5.70286719654522,4.59127976955111e-05,0.000775986692630053,0.000455948420327998,"596/581/836/842/2903/5423/2902/785/93589",9
"BP","GO:0043523","regulation of neuron apoptotic process","7/74","244/18888",0.0286885245901639,7.32255206025698,6.23411142372489,4.74765225265819e-05,0.000788705581292953,0.000463421689198785,"596/841/581/836/842/1728/10280",7
"BP","GO:0003300","cardiac muscle hypertrophy","5/74","101/18888",0.0495049504950495,12.6358041209526,7.35334853212552,4.75810660797264e-05,0.000788705581292953,0.000463421689198785,"1906/5578/9759/5465/3066",5
"BP","GO:0006633","fatty acid biosynthetic process","6/74","166/18888",0.036144578313253,9.22565939433409,6.67583241820612,4.75863624369045e-05,0.000788705581292953,0.000463421689198785,"1906/1576/1565/1543/5563/1571",6
"BP","GO:0045926","negative regulation of growth","7/74","247/18888",0.0283400809716599,7.2336141809826,6.18458513752967,5.12915421427128e-05,0.0008446664856707,0.000496302776198719,"596/7040/2100/5465/10013/1594/4133",7
"BP","GO:0014897","striated muscle hypertrophy","5/74","104/18888",0.0480769230769231,12.2713097713098,7.22859338184272,5.4741410131765e-05,0.000890067611572812,0.000522979228040979,"1906/5578/9759/5465/3066",5
"BP","GO:0042100","B cell proliferation","5/74","104/18888",0.0480769230769231,12.2713097713098,7.22859338184272,5.4741410131765e-05,0.000890067611572812,0.000522979228040979,"596/581/836/3575/952",5
"BP","GO:0006820","monoatomic anion transport","6/74","171/18888",0.0350877192982456,8.95590327169274,6.5542983958643,5.61428713516581e-05,0.000907113437122074,0.000532994885920409,"2561/2563/2556/2558/55879/2560",6
"BP","GO:1904645","response to amyloid-beta","4/74","54/18888",0.0740740740740741,18.9069069069069,8.26424060785046,5.91848084212622e-05,0.000950286080213891,0.000558361942605855,"3066/773/774/782",4
"BP","GO:0014896","muscle hypertrophy","5/74","106/18888",0.0471698113207547,12.0397756246813,7.14823861888844,5.99587840214432e-05,0.000956733640689984,0.000562150351662305,"1906/5578/9759/5465/3066",5
"BP","GO:0055093","response to hyperoxia","3/74","20/18888",0.15,38.2864864864865,10.4630983084926,6.27307208227203e-05,0.00098868234229183,0.000580922529284991,"3066/1543/5423",3
"BP","GO:0071391","cellular response to estrogen stimulus","3/74","20/18888",0.15,38.2864864864865,10.4630983084926,6.27307208227203e-05,0.00098868234229183,0.000580922529284991,"2099/367/2100",3
"BP","GO:0010634","positive regulation of epithelial cell migration","6/74","177/18888",0.0338983050847458,8.65231333027943,6.41486702514582,6.799094893466e-05,0.00106505334032403,0.000625796025496165,"7040/5747/1906/5578/9734/10013",6
"BP","GO:1903034","regulation of response to wounding","6/74","179/18888",0.0335195530726257,8.555639438321,6.3698504034955,7.23560142183962e-05,0.00112656121531551,0.000661936359739587,"5747/5054/1906/2152/2147/79001",6
"BP","GO:0042359","vitamin D metabolic process","3/74","21/18888",0.142857142857143,36.4633204633205,10.197516093504,7.29799961699261e-05,0.00112714800717692,0.000662281142484975,"1576/1543/1594",3
"BP","GO:0019748","secondary metabolic process","4/74","57/18888",0.0701754385964912,17.9118065433855,8.01950418506617,7.32712017121627e-05,0.00112714800717692,0.000662281142484975,"596/1576/1565/1543",4
"BP","GO:0035265","organ growth","6/74","180/18888",0.0333333333333333,8.50810810810811,6.34760464756046,7.46208981184668e-05,0.00113533171022254,0.000667089661125207,"2099/596/367/1906/5465/9254",6
"BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/74","111/18888",0.045045045045045,11.4974433893353,6.95646665430465,7.46870607347643e-05,0.00113533171022254,0.000667089661125207,"841/581/842/2152/1612",5
"BP","GO:0048168","regulation of neuronal synaptic plasticity","4/74","58/18888",0.0689655172413793,17.6029822926375,7.94203362913474,7.84663401777795e-05,0.00118576487009833,0.000696722797615702,"2903/2904/2902/2906",4
"BP","GO:0006766","vitamin metabolic process","5/74","113/18888",0.0442477876106195,11.2939488160727,6.88316267347971,8.13014447731694e-05,0.00122112790945967,0.000717501146120818,"1728/1576/1543/1594/79001",5
"BP","GO:0007565","female pregnancy","6/74","183/18888",0.0327868852459016,8.36863092600798,6.28188921759145,8.17571040977278e-05,0.00122112790945967,0.000717501146120818,"2099/596/367/7421/1594/952",6
"BP","GO:0051932","synaptic transmission, GABAergic","4/74","59/18888",0.0677966101694915,17.3046266605589,7.8664722897755,8.39244836255353e-05,0.00122304012504227,0.000718624711360396,"2561/2563/2556/2558",4
"BP","GO:0060135","maternal process involved in female pregnancy","4/74","59/18888",0.0677966101694915,17.3046266605589,7.8664722897755,8.39244836255353e-05,0.00122304012504227,0.000718624711360396,"2099/367/7421/1594",4
"BP","GO:0060444","branching involved in mammary gland duct morphogenesis","3/74","22/18888",0.136363636363636,34.8058968058968,9.94994469878041,8.42655127024063e-05,0.00122304012504227,0.000718624711360396,"2099/367/7421",3
"BP","GO:0071305","cellular response to vitamin D","3/74","22/18888",0.136363636363636,34.8058968058968,9.94994469878041,8.42655127024063e-05,0.00122304012504227,0.000718624711360396,"7421/6256/1594",3
"BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","3/74","22/18888",0.136363636363636,34.8058968058968,9.94994469878041,8.42655127024063e-05,0.00122304012504227,0.000718624711360396,"776/775/783",3
"BP","GO:0071887","leukocyte apoptotic process","5/74","116/18888",0.0431034482758621,11.0018639328984,6.77659364320967,9.20583570607848e-05,0.0013212174261964,0.000776310991033022,"596/581/836/3575/842",5
"BP","GO:2001257","regulation of cation channel activity","5/74","116/18888",0.0431034482758621,11.0018639328984,6.77659364320967,9.20583570607848e-05,0.0013212174261964,0.000776310991033022,"1906/783/785/784/782",5
"BP","GO:0048771","tissue remodeling","6/74","188/18888",0.0319148936170213,8.14606095457159,6.17563497155702,9.48518818569661e-05,0.00135374713605859,0.000795424553116312,"7040/581/7421/5578/1543/952",6
"BP","GO:0050878","regulation of body fluid levels","8/74","370/18888",0.0216216216216216,5.51877282688094,5.5053015326795,9.81912057486366e-05,0.00139366413021131,0.000818878680102034,"5054/7421/1906/5578/2152/2147/1131/79001",8
"BP","GO:0043500","muscle adaptation","5/74","119/18888",0.0420168067226891,10.7245060186237,6.67386232211781,0.000103878044704016,0.0014662785540913,0.000861544916747016,"1906/5578/9759/5465/779",5
"BP","GO:1901983","regulation of protein acetylation","3/74","24/18888",0.125,31.9054054054054,9.50123264018654,0.000110127075595362,0.00154599156942342,0.000908382090329303,"3066/10013/5563",3
"BP","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","4/74","64/18888",0.0625,15.9527027027027,7.51468029421904,0.000115443448515907,0.00161181640889872,0.000947058954072141,"2099/841/3065/6095",4
"BP","GO:0030518","intracellular steroid hormone receptor signaling pathway","5/74","123/18888",0.040650406504065,10.3757415952538,6.54245404489058,0.00012141209017388,0.00166713871403872,0.000979564817738432,"2099/367/2100/3065/10013",5
"BP","GO:0031667","response to nutrient levels","9/74","490/18888",0.0183673469387755,4.68814120242692,5.18772627390407,0.000122425121000014,0.00166713871403872,0.000979564817738432,"596/581/7421/6256/1728/5465/1543/1594/5563",9
"BP","GO:0002520","immune system development","6/74","197/18888",0.0304568527918782,7.77390588558101,5.99394540507867,0.000122596377965599,0.00166713871403872,0.000979564817738432,"596/7040/3575/5423/775/785",6
"BP","GO:0090303","positive regulation of wound healing","4/74","65/18888",0.0615384615384615,15.7072765072765,7.44905695589009,0.000122650532095492,0.00166713871403872,0.000979564817738432,"5747/5054/2152/2147",4
"BP","GO:1904036","negative regulation of epithelial cell apoptotic process","4/74","65/18888",0.0615384615384615,15.7072765072765,7.44905695589009,0.000122650532095492,0.00166713871403872,0.000979564817738432,"596/5054/5465/5563",4
"BP","GO:0042659","regulation of cell fate specification","3/74","25/18888",0.12,30.6291891891892,9.29696442658347,0.00012479262940025,0.00168732771015391,0.000991427316121657,"367/3065/3066",3
"BP","GO:0043200","response to amino acid","5/74","124/18888",0.0403225806451613,10.2920662598082,6.51054295513888,0.000126130292829549,0.0016964854569587,0.000996808156062678,"836/1906/1728/2902/2906",5
"BP","GO:0061180","mammary gland epithelium development","4/74","67/18888",0.0597014925373134,15.2384025816862,7.32207380814716,0.000138035094502329,0.0018373686931424,0.00107958726761026,"2099/367/581/7421",4
"BP","GO:0070301","cellular response to hydrogen peroxide","4/74","67/18888",0.0597014925373134,15.2384025816862,7.32207380814716,0.000138035094502329,0.0018373686931424,0.00107958726761026,"1906/1728/3066/10013",4
"BP","GO:0014829","vascular associated smooth muscle contraction","3/74","26/18888",0.115384615384615,29.4511434511435,9.10435763606906,0.000140673447789913,0.00184382697638922,0.00108338197707162,"1906/952/1131",3
"BP","GO:0032967","positive regulation of collagen biosynthetic process","3/74","26/18888",0.115384615384615,29.4511434511435,9.10435763606906,0.000140673447789913,0.00184382697638922,0.00108338197707162,"7040/2147/3066",3
"BP","GO:0045649","regulation of macrophage differentiation","3/74","26/18888",0.115384615384615,29.4511434511435,9.10435763606906,0.000140673447789913,0.00184382697638922,0.00108338197707162,"7040/841/5578",3
"BP","GO:0000302","response to reactive oxygen species","6/74","203/18888",0.0295566502463054,7.5441352682732,5.87909551095987,0.000144421635655388,0.0018833461015162,0.00110660232716979,"596/836/1906/1728/3066/10013",6
"BP","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","4/74","68/18888",0.0588235294117647,15.0143084260731,7.26060981113948,0.000146229640856483,0.00189729266343588,0.00111479694305261,"841/581/842/2152",4
